"recordtype","id","type","dc.identifier","dc.language","dc.source","isVersionOf","hasVersion","alternative","description","identifier","issued","dct.language","license","publisher","rightsHolder","spatial","title","rootResource","label","owl.versionInfo","contactPoint","dataset","accessRights","landingPage","servesDataset","page","accrualPeriodicity","temporal","distribution","theme","format","accessURL","compressFormat","downloadURL","mediaType","downloadLocation","packageFileName","packageName","versionInfo"
"CATALOG","omg_catalog:codelijst","dcat:Catalog",,,,,,,,,,,,,,,,,,,,"omg_dataset:codelijst-hoofdnaam",,,,,,,,,,,,,,,,,
"DATASET","omg_dataset:codelijst-hoofdnaam","dcat:Dataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"V0.1.0-DATASET","omg_dataset:codelijst-hoofdnaam.0.1.0","dcat:Dataset","be.vlaanderen.bodemenondergrond.data.id.dataset.codelijst-hoofdnaam.0.1.0","nl",,"omg_dataset:codelijst-hoofdnaam",,"Dataset codelijst hoofdnaam","Deze dataset bevat een lijst van testconcepten, die gebruikt worden binnen het beleidsdomein bodemenondergrond van de Vlaamse Overheid.","omg_dataset:codelijst-hoofdnaam.0.1.0","2024-01-02","language:NLD","http://data.vlaanderen.be/id/licentie/modellicentie-gratis-hergebruik/v1.0","ovo:OVO003323","ovo:OVO003751","country:BEL|https://www.geonames.org/3337388/flanders","Codelijst hoofdnaam","omg_conceptscheme:hoofdnaam","Codelijst hoofdnaam (0.1.0)","0.1.0","omg_vcard:helpdesk",,"access_right:PUBLIC","https://data.bodemenondergrond.vlaanderen.be/doc/catalog/codelijst.html",,"https://data.bodemenondergrond.vlaanderen.be/doc/dataset/codelijst-hoofdnaam.0.1.0.html","frequency:IRREG","omg_periodoftime:dataset_omg","omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_csv|omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_jsonld|omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_rdf|omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_ttl|omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_xsd|omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-hoofdnaam.0.1.0","datatheme_be:ENVI|datatheme_eu:ENVI|eurovoc:2407|gemet:10087",,,,,,,,,
"V0.1.0-DISTRIB","omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_csv","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-hoofdnaam.0.1.0.hoofdnaam_csv",,,,,,"Codelijst hoofdnaam, geserialiseerd in csv tabelformaat.","omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_csv","2024-01-02",,,,"ovo:OVO003751",,"Codelijst hoofdnaam in text/csv formaat.",,"Codelijst hoofdnaam, in text/csv formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-hoofdnaam.0.1.0.hoofdnaam_csv.html",,,,,"file_type:CSV","https://github.com/bodemenondergrond/codelijst-hoofdnaam.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-hoofdnaam.0.1.0.hoofdnaam.csv","https://www.iana.org/assignments/media-types/text/csv",,,,
"V0.1.0-DISTRIB","omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_jsonld","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-hoofdnaam.0.1.0.hoofdnaam_jsonld",,,,,,"Codelijst hoofdnaam, geserialiseerd in een jsonld bestand.","omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_jsonld","2024-01-02",,,,"ovo:OVO003751",,"Codelijst hoofdnaam in jsonld rdf-formaat.",,"Codelijst hoofdnaam, in jsonld rdf-formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-hoofdnaam.0.1.0.hoofdnaam_jsonld.html",,,,,"file_type:JSON_LD","https://github.com/bodemenondergrond/codelijst-hoofdnaam.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-hoofdnaam.0.1.0.hoofdnaam.jsonld","https://www.iana.org/assignments/media-types/application/ld+json",,,,
"V0.1.0-DISTRIB","omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_rdf","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-hoofdnaam.0.1.0.hoofdnaam_rdf",,,,,,"Codelijst hoofdnaam, geserialiseerd in rdf/xml bestand.","omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_rdf","2024-01-02",,,,"ovo:OVO003751",,"Codelijst hoofdnaam in xml rdf-formaat.",,"Codelijst hoofdnaam, in xml rdf-formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-hoofdnaam.0.1.0.hoofdnaam_rdf.html",,,,,"file_type:RDF_XML","https://github.com/bodemenondergrond/codelijst-hoofdnaam.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-hoofdnaam.0.1.0.hoofdnaam.rdf","https://www.iana.org/assignments/media-types/application/rdf+xml",,,,
"V0.1.0-DISTRIB","omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_ttl","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-hoofdnaam.0.1.0.hoofdnaam_ttl",,,,,,"Codelijst hoofdnaam, geserialiseerd in Turtle bestand.","omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_ttl","2024-01-02",,,,"ovo:OVO003751",,"Codelijst hoofdnaam in Turtle rdf-formaat.",,"Codelijst hoofdnaam, in Turtle rdf-formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-hoofdnaam.0.1.0.hoofdnaam_ttl.html",,,,,"file_type:RDF_TURTLE","https://github.com/bodemenondergrond/codelijst-hoofdnaam.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-hoofdnaam.0.1.0.hoofdnaam.ttl","https://www.iana.org/assignments/media-types/text/turtle",,,,
"V0.1.0-DISTRIB","omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_xsd","dcat:Distribution","be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-hoofdnaam.0.1.0.hoofdnaam_xsd",,,,,,"Codelijst hoofdnaam, geserialiseerd in een xsd bestand met een enumeratie.","omg_distribution:codelijst-hoofdnaam.0.1.0.hoofdnaam_xsd","2024-01-02",,,,"ovo:OVO003751",,"Codelijst hoofdnaam in xml/xsd formaat.",,"Codelijst hoofdnaam, in xml xsd-formaat.",,,,"access_right:PUBLIC",,,"https://data.bodemenondergrond.vlaanderen.be/doc/distribution/codelijst-hoofdnaam.0.1.0.hoofdnaam_xsd.html",,,,,"file_type:XSD","https://github.com/bodemenondergrond/codelijst-hoofdnaam.git","http://www.iana.org/assignments/media-types/application/gzip","https://datasets.bodemenondergrond.vlaanderen.be/be.vlaanderen.bodemenondergrond.data.id.distribution.codelijst-hoofdnaam.0.1.0.hoofdnaam.xsd","https://www.iana.org/assignments/media-types/application/xml",,,,
"V0.1.0-PACKAGE","omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-hoofdnaam.0.1.0","dcat:Distribution|spdx:Package","be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-hoofdnaam.0.1.0",,,,,,"Codelijst hoofdnaam, Jar maven package.","omg_package:be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-hoofdnaam.0.1.0","2024-01-02",,,,"ovo:OVO003751",,"Codelijst hoofdnaam in jar-formaat.",,"Package codelijst-hoofdnaam",,,,"access_right:PUBLIC",,,,,,,,"file_type:JAR",,,"https://repo.omgeving.vlaanderen.be/artifactory/release/be/vlaanderen/bodemenondergrond/data/id/graph/codelijst-hoofdnaam/0.1.0/codelijst-hoofdnaam-0.1.0.jar",,"https://repo.omgeving.vlaanderen.be/artifactory/release/be/vlaanderen/bodemenondergrond/data/id/graph/codelijst-hoofdnaam/0.1.0/codelijst-hoofdnaam-0.1.0.jar","codelijst-hoofdnaam-0.1.0.jar","be.vlaanderen.bodemenondergrond.data.id.graph.codelijst-hoofdnaam","0.1.0"
